image,f1_mic,f2_mic,f3_mic,f4_mic,f5_mic,f6_mic,f7_mic,f8_mic,f9_mic,f10_mic,f11_mic,f12_mic,f13_mic,f14_mic,f15_mic,f16_mic,f17_mic,f18_mic,f19_mic,f20_mic,f21_mic,f22_mic,f23_mic,f24_mic,f25_mic,f26_mic,f27_mic,f28_mic,f29_mic,f30_mic,f31_mic,f32_mic,f33_mic,f34_mic,f35_mic,f36_mic,f37_mic,f38_mic,f39_mic,f40_mic,f41_mic,f42_mic,f43_mic,f44_mic,f45_mic,f46_mic,f47_mic,f48_mic,f49_mic,f50_mic,f51_mic,f52_mic,f53_mic,f54_mic,f55_mic,f56_mic,f57_mic,f58_mic,f59_mic,f60_mic,f61_mic,f62_mic,f63_mic,f64_mic,f1_mac,f2_mac,f3_mac,f4_mac,f5_mac,f6_mac,f7_mac,f8_mac,f9_mac,f10_mac,f11_mac,f12_mac,f13_mac,f14_mac,f15_mac,f16_mac,f17_mac,f18_mac,f19_mac,f20_mac,f21_mac,f22_mac,f23_mac,f24_mac,f25_mac,f26_mac,f27_mac,f28_mac,f29_mac,f30_mac,f31_mac,f32_mac,f33_mac,f34_mac,f35_mac,f36_mac,f37_mac,f38_mac,f39_mac,f40_mac,f41_mac,f42_mac,f43_mac,f44_mac,f45_mac,f46_mac,f47_mac,f48_mac,f49_mac,f50_mac,f51_mac,f52_mac,f53_mac,f54_mac,f55_mac,f56_mac,f57_mac,f58_mac,f59_mac,f60_mac,f61_mac,f62_mac,f63_mac,f64_mac,label
image52.png,1.3464651547157556,1.2999235842554016,1.2535163343479583,1.2834859349493017,1.3184042608308226,1.6869634009212922,1.3245756350220486,1.7587277228747427,2.6722961579501514,1.6605032488325475,1.4439145752326683,1.4363940046739807,1.6952176184186072,1.6954437428146947,1.3404349378935172,1.5648542659089049,1.3419460566637884,1.4334677071081436,1.5932890418849806,1.3432593612309491,1.721822584658585,1.301191805458641,2.9252778096613756,1.288115443458742,1.4842812464372845,1.3251999517804158,1.3306706052575799,1.6296236579648145,1.352398393437636,1.3332547974384006,1.3596326521155793,1.2956072559081404,1.3306976764779348,1.4459678677590204,1.3124740337214165,1.2962714066440986,1.6121005827496562,1.2758256016660738,1.2389995361607147,1.3873129206228232,1.504966912915319,1.85967615639469,3.26066692709955,1.2672273413737154,1.3232855103893884,1.2984892449305017,1.2953781788022494,1.3796110660948173,1.278146304532759,1.2583079404895172,1.2844252043757283,1.3871953994845956,380104.8374145535,3.2570625066385905,1.297830168265395,1.376899238429752,1.3038606187384612,1186696423.741826,1.2698566333909114,1.27916200504519,1.286964456071265,1.3194625694743698,1.3762964034990899,1.6661956408305116,29.0,71.0,102.0,104.0,85.0,25.0,58.0,23.0,48.0,21.0,42.0,41.0,22.0,19.0,28.0,40.0,45.0,32.0,26.0,76.0,17.0,46.0,49.0,64.0,30.0,47.0,41.0,16.0,62.0,60.0,44.0,52.0,35.0,36.0,50.0,32.0,13.0,57.0,65.0,20.0,35.0,34.0,30.0,42.0,11.0,44.0,50.0,55.0,48.0,29.0,39.0,33.0,33.0,13.0,34.0,30.0,58.0,5.0,56.0,33.0,40.0,34.0,9.0,24.0,121.0
image53.png,1.3464651547157556,1.2999235842554016,1.2535163343479583,1.2834859349493017,1.3184042608308226,1.6869634009212922,1.3245756350220486,1.7587277228747427,2.6722961579501514,1.6605032488325475,1.4439145752326683,1.4363940046739807,1.6952176184186072,1.6954437428146947,1.3404349378935172,1.5648542659089049,1.3419460566637884,1.4334677071081436,1.5932890418849806,1.3432593612309491,1.721822584658585,1.301191805458641,2.9252778096613756,1.288115443458742,1.4842812464372845,1.3251999517804158,1.3306706052575799,1.6296236579648145,1.352398393437636,1.3332547974384006,1.3596326521155793,1.2956072559081404,1.3306976764779348,1.4459678677590204,1.3124740337214165,1.2962714066440986,1.6121005827496562,1.2758256016660738,1.2389995361607147,1.3873129206228232,1.504966912915319,1.85967615639469,3.26066692709955,1.2672273413737154,1.3232855103893884,1.2984892449305017,1.2953781788022494,1.3796110660948173,1.278146304532759,1.2583079404895172,1.2844252043757283,1.3871953994845956,380104.8374145535,3.2570625066385905,1.297830168265395,1.376899238429752,1.3038606187384612,1186696423.741826,1.2698566333909114,1.27916200504519,1.286964456071265,1.3194625694743698,1.3762964034990899,1.6661956408305116,29.0,71.0,102.0,104.0,85.0,25.0,58.0,23.0,48.0,21.0,42.0,41.0,22.0,19.0,28.0,40.0,45.0,32.0,26.0,76.0,17.0,46.0,49.0,64.0,30.0,47.0,41.0,16.0,62.0,60.0,44.0,52.0,35.0,36.0,50.0,32.0,13.0,57.0,65.0,20.0,35.0,34.0,30.0,42.0,11.0,44.0,50.0,55.0,48.0,29.0,39.0,33.0,33.0,13.0,34.0,30.0,58.0,5.0,56.0,33.0,40.0,34.0,9.0,24.0,118.0
image54.png,1.3464651547157556,1.2999235842554016,1.2535163343479583,1.2834859349493017,1.3184042608308226,1.6869634009212922,1.3245756350220486,1.7587277228747427,2.6722961579501514,1.6605032488325475,1.4439145752326683,1.4363940046739807,1.6952176184186072,1.6954437428146947,1.3404349378935172,1.5648542659089049,1.3419460566637884,1.4334677071081436,1.5932890418849806,1.3432593612309491,1.721822584658585,1.301191805458641,2.9252778096613756,1.288115443458742,1.4842812464372845,1.3251999517804158,1.3306706052575799,1.6296236579648145,1.352398393437636,1.3332547974384006,1.3596326521155793,1.2956072559081404,1.3306976764779348,1.4459678677590204,1.3124740337214165,1.2962714066440986,1.6121005827496562,1.2758256016660738,1.2389995361607147,1.3873129206228232,1.504966912915319,1.85967615639469,3.26066692709955,1.2672273413737154,1.3232855103893884,1.2984892449305017,1.2953781788022494,1.3796110660948173,1.278146304532759,1.2583079404895172,1.2844252043757283,1.3871953994845956,380104.8374145535,3.2570625066385905,1.297830168265395,1.376899238429752,1.3038606187384612,1186696423.741826,1.2698566333909114,1.27916200504519,1.286964456071265,1.3194625694743698,1.3762964034990899,1.6661956408305116,29.0,71.0,102.0,104.0,85.0,25.0,58.0,23.0,48.0,21.0,42.0,41.0,22.0,19.0,28.0,40.0,45.0,32.0,26.0,76.0,17.0,46.0,49.0,64.0,30.0,47.0,41.0,16.0,62.0,60.0,44.0,52.0,35.0,36.0,50.0,32.0,13.0,57.0,65.0,20.0,35.0,34.0,30.0,42.0,11.0,44.0,50.0,55.0,48.0,29.0,39.0,33.0,33.0,13.0,34.0,30.0,58.0,5.0,56.0,33.0,40.0,34.0,9.0,24.0,118.0
image55.png,1.474431178068145,1.3097611477182887,1.2792716520188014,1.487700213808617,1.329313808903152,2.497972658757885,1.3393820767803832,1.5980254135774472,1.3960981765154126,1.9120279896304735,1.3945387499753934,1.4364415369120387,1.4885039975449434,1.900521885033126,1.4014170584949315,1.371317310336607,1.3813126420805648,1.4644517772454684,1.3838818772691874,1.2872139611577376,129523941281379.08,1.3086253740763865,1.3530419976172614,1.2608395849720686,1.3864002236096968,1.4702751679672428,1.28901293195285,1.56669326712992,1.299594266440488,1.3018022678409058,1.3394151097494653,1.2670398527961129,1.7983186433710592,1.3631723668787343,1.4598356518161923,1.30718340076705,1.5100677529386817,1.2430630294824732,1.2232079524085258,1.380252142903618,55.17226936594376,1.2834594021151502,1.5883855068616506,1.284538943321978,8.323707653943854,1.2864363490980308,1.280335327194096,1.3642736860754476,1.307691549049469,1.2556126879472949,1.3056123674202988,1.295920087407657,1.3352169166538472,1.6655960921726662,1.2902903830374293,1.3484618746802466,1.2603680541976943,2700555682969932.5,1.2637549616348667,1.3114096364566814,1.3731170638559551,1.2976990337273524,1.4106563358873931,1.2933375251276333,43.0,82.0,94.0,124.0,69.0,22.0,63.0,24.0,55.0,15.0,39.0,47.0,19.0,15.0,36.0,44.0,42.0,49.0,35.0,61.0,15.0,54.0,51.0,60.0,21.0,39.0,42.0,9.0,50.0,48.0,49.0,53.0,19.0,33.0,55.0,52.0,14.0,50.0,85.0,16.0,33.0,23.0,27.0,40.0,16.0,36.0,50.0,62.0,59.0,41.0,36.0,38.0,26.0,14.0,42.0,22.0,50.0,9.0,40.0,19.0,41.0,33.0,13.0,29.0,125.0
image56.png,1.474431178068145,1.3097611477182887,1.2792716520188014,1.487700213808617,1.329313808903152,2.497972658757885,1.3393820767803832,1.5980254135774472,1.3960981765154126,1.9120279896304735,1.3945387499753934,1.4364415369120387,1.4885039975449434,1.900521885033126,1.4014170584949315,1.371317310336607,1.3813126420805648,1.4644517772454684,1.3838818772691874,1.2872139611577376,129523941281379.08,1.3086253740763865,1.3530419976172614,1.2608395849720686,1.3864002236096968,1.4702751679672428,1.28901293195285,1.56669326712992,1.299594266440488,1.3018022678409058,1.3394151097494653,1.2670398527961129,1.7983186433710592,1.3631723668787343,1.4598356518161923,1.30718340076705,1.5100677529386817,1.2430630294824732,1.2232079524085258,1.380252142903618,55.17226936594376,1.2834594021151502,1.5883855068616506,1.284538943321978,8.323707653943854,1.2864363490980308,1.280335327194096,1.3642736860754476,1.307691549049469,1.2556126879472949,1.3056123674202988,1.295920087407657,1.3352169166538472,1.6655960921726662,1.2902903830374293,1.3484618746802466,1.2603680541976943,2700555682969932.5,1.2637549616348667,1.3114096364566814,1.3731170638559551,1.2976990337273524,1.4106563358873931,1.2933375251276333,43.0,82.0,94.0,124.0,69.0,22.0,63.0,24.0,55.0,15.0,39.0,47.0,19.0,15.0,36.0,44.0,42.0,49.0,35.0,61.0,15.0,54.0,51.0,60.0,21.0,39.0,42.0,9.0,50.0,48.0,49.0,53.0,19.0,33.0,55.0,52.0,14.0,50.0,85.0,16.0,33.0,23.0,27.0,40.0,16.0,36.0,50.0,62.0,59.0,41.0,36.0,38.0,26.0,14.0,42.0,22.0,50.0,9.0,40.0,19.0,41.0,33.0,13.0,29.0,118.0
image57.png,1.474431178068145,1.3097611477182887,1.2792716520188014,1.487700213808617,1.329313808903152,2.497972658757885,1.3393820767803832,1.5980254135774472,1.3960981765154126,1.9120279896304735,1.3945387499753934,1.4364415369120387,1.4885039975449434,1.900521885033126,1.4014170584949315,1.371317310336607,1.3813126420805648,1.4644517772454684,1.3838818772691874,1.2872139611577376,129523941281379.08,1.3086253740763865,1.3530419976172614,1.2608395849720686,1.3864002236096968,1.4702751679672428,1.28901293195285,1.56669326712992,1.299594266440488,1.3018022678409058,1.3394151097494653,1.2670398527961129,1.7983186433710592,1.3631723668787343,1.4598356518161923,1.30718340076705,1.5100677529386817,1.2430630294824732,1.2232079524085258,1.380252142903618,55.17226936594376,1.2834594021151502,1.5883855068616506,1.284538943321978,8.323707653943854,1.2864363490980308,1.280335327194096,1.3642736860754476,1.307691549049469,1.2556126879472949,1.3056123674202988,1.295920087407657,1.3352169166538472,1.6655960921726662,1.2902903830374293,1.3484618746802466,1.2603680541976943,2700555682969932.5,1.2637549616348667,1.3114096364566814,1.3731170638559551,1.2976990337273524,1.4106563358873931,1.2933375251276333,43.0,82.0,94.0,124.0,69.0,22.0,63.0,24.0,55.0,15.0,39.0,47.0,19.0,15.0,36.0,44.0,42.0,49.0,35.0,61.0,15.0,54.0,51.0,60.0,21.0,39.0,42.0,9.0,50.0,48.0,49.0,53.0,19.0,33.0,55.0,52.0,14.0,50.0,85.0,16.0,33.0,23.0,27.0,40.0,16.0,36.0,50.0,62.0,59.0,41.0,36.0,38.0,26.0,14.0,42.0,22.0,50.0,9.0,40.0,19.0,41.0,33.0,13.0,29.0,122.0
image58.png,1.5741345691310953,1.2998427267271646,1.2416005320724972,1.2589876813302012,1.3028785555579916,1.673665944510575,1.314515371841273,2.7607442529655266,1.319985273200535,1.7210047388449206,1.474479712532304,1.390927975415452,1.6642302532415227,2.059411219562704,5.051505446998754,1.4074632821999047,1.3653069885976215,1.3961308701557924,1.4963309930620385,1.2763795380514396,1.7111292383227406,1.3106885947527582,1.3353195083763014,1.3156346700042962,1.4214632624923234,1.3579329319099012,1.377457591100641,15.638192285880564,1.5940300384763728,1.2958558918022718,1.300095080662123,1.2531410940246395,1.343376286065556,1.8852749755218472,1.3110200771017944,1.3236841244039854,1.6099403802517696,1.2609704539350868,1.3407570295681934,1.348764653135271,1.3338772886441035,1.6236783085022832,1.3306335138194234,1.2675278154186356,1.3535411596107625,1.3002274884131493,1.3215485245701732,1.28136781833389,1.342540412333587,1.2579885101115902,1.2815599861948768,1.2992151197831574,1.4660708833741853,706801.3700747642,1.3185832003412181,1.3491782913470711,1.282176118315376,1.384662637148273,1.3103839894330298,1.3062787103278666,1.284150483090883,1.551473374899882,7944.15839374246,1.3862597505580228,40.0,72.0,72.0,77.0,54.0,22.0,53.0,23.0,39.0,15.0,27.0,46.0,22.0,18.0,27.0,40.0,32.0,41.0,25.0,67.0,15.0,50.0,48.0,45.0,23.0,41.0,37.0,15.0,52.0,49.0,59.0,71.0,29.0,29.0,55.0,57.0,17.0,65.0,76.0,34.0,39.0,29.0,35.0,53.0,28.0,48.0,46.0,34.0,47.0,70.0,58.0,38.0,34.0,16.0,36.0,23.0,65.0,12.0,40.0,22.0,45.0,28.0,19.0,48.0,118.0
image59.png,1.5741345691310953,1.2998427267271646,1.2416005320724972,1.2589876813302012,1.3028785555579916,1.673665944510575,1.314515371841273,2.7607442529655266,1.319985273200535,1.7210047388449206,1.474479712532304,1.390927975415452,1.6642302532415227,2.059411219562704,5.051505446998754,1.4074632821999047,1.3653069885976215,1.3961308701557924,1.4963309930620385,1.2763795380514396,1.7111292383227406,1.3106885947527582,1.3353195083763014,1.3156346700042962,1.4214632624923234,1.3579329319099012,1.377457591100641,15.638192285880564,1.5940300384763728,1.2958558918022718,1.300095080662123,1.2531410940246395,1.343376286065556,1.8852749755218472,1.3110200771017944,1.3236841244039854,1.6099403802517696,1.2609704539350868,1.3407570295681934,1.348764653135271,1.3338772886441035,1.6236783085022832,1.3306335138194234,1.2675278154186356,1.3535411596107625,1.3002274884131493,1.3215485245701732,1.28136781833389,1.342540412333587,1.2579885101115902,1.2815599861948768,1.2992151197831574,1.4660708833741853,706801.3700747642,1.3185832003412181,1.3491782913470711,1.282176118315376,1.384662637148273,1.3103839894330298,1.3062787103278666,1.284150483090883,1.551473374899882,7944.15839374246,1.3862597505580228,40.0,72.0,72.0,77.0,54.0,22.0,53.0,23.0,39.0,15.0,27.0,46.0,22.0,18.0,27.0,40.0,32.0,41.0,25.0,67.0,15.0,50.0,48.0,45.0,23.0,41.0,37.0,15.0,52.0,49.0,59.0,71.0,29.0,29.0,55.0,57.0,17.0,65.0,76.0,34.0,39.0,29.0,35.0,53.0,28.0,48.0,46.0,34.0,47.0,70.0,58.0,38.0,34.0,16.0,36.0,23.0,65.0,12.0,40.0,22.0,45.0,28.0,19.0,48.0,110.0
image60.png,1.5741345691310953,1.2998427267271646,1.2416005320724972,1.2589876813302012,1.3028785555579916,1.673665944510575,1.314515371841273,2.7607442529655266,1.319985273200535,1.7210047388449206,1.474479712532304,1.390927975415452,1.6642302532415227,2.059411219562704,5.051505446998754,1.4074632821999047,1.3653069885976215,1.3961308701557924,1.4963309930620385,1.2763795380514396,1.7111292383227406,1.3106885947527582,1.3353195083763014,1.3156346700042962,1.4214632624923234,1.3579329319099012,1.377457591100641,15.638192285880564,1.5940300384763728,1.2958558918022718,1.300095080662123,1.2531410940246395,1.343376286065556,1.8852749755218472,1.3110200771017944,1.3236841244039854,1.6099403802517696,1.2609704539350868,1.3407570295681934,1.348764653135271,1.3338772886441035,1.6236783085022832,1.3306335138194234,1.2675278154186356,1.3535411596107625,1.3002274884131493,1.3215485245701732,1.28136781833389,1.342540412333587,1.2579885101115902,1.2815599861948768,1.2992151197831574,1.4660708833741853,706801.3700747642,1.3185832003412181,1.3491782913470711,1.282176118315376,1.384662637148273,1.3103839894330298,1.3062787103278666,1.284150483090883,1.551473374899882,7944.15839374246,1.3862597505580228,40.0,72.0,72.0,77.0,54.0,22.0,53.0,23.0,39.0,15.0,27.0,46.0,22.0,18.0,27.0,40.0,32.0,41.0,25.0,67.0,15.0,50.0,48.0,45.0,23.0,41.0,37.0,15.0,52.0,49.0,59.0,71.0,29.0,29.0,55.0,57.0,17.0,65.0,76.0,34.0,39.0,29.0,35.0,53.0,28.0,48.0,46.0,34.0,47.0,70.0,58.0,38.0,34.0,16.0,36.0,23.0,65.0,12.0,40.0,22.0,45.0,28.0,19.0,48.0,117.0
image61.png,2.7758711955283695,2.349499026711384,1.439673995588757,1.2624158353177222,1.3412341066087297,1.657444362153731,1.3267300337723753,1.559613457665648,1.4070558158758695,1.6361458049957818,1.4965653457918926,1.3807805652177196,1.9792647077589622,1.6663661580276894,1.3785025181589234,1.4173084604665427,1.4161002806260599,1.3677092074538655,1.5303634076846686,1.4712388304745496,1.6378111370613542,1.3343922078210344,2.6924963851447794,1.3350445794004364,4.1434478716629055,1.3332700763387304,1.3563688128611502,1.9476572797834677,1.9400204746992942,1.3916486582867411,1.3220750340150216,1.2943257177931353,1.2927090431490433,1.4859715761777836,1.2619941627770566,1.2731055751170455,2.1119655333413206e+17,1.2631504750111628,1.2680903688873124,1.359537174130262,1.4289260514782525,1.2857990068309615,1.4474130938980334,1.2903504312842002,1.4384634325837813,1.2879154081286819,1.2801656649129796,1.3463407257623359,1.4367495482585169,1.276317880661396,1.6146580265583739,1.2857338254342223,1.348608614790909,1.5456457958249383e+40,1.2440315078183726,351579204334.267,1.2286669807711537,84394139661.34706,1.2849577996155366,1.4544130844874281,8353.43687944951,1.3923589499464817,1.6385245154466856,1.2615901643974206,29.0,60.0,85.0,118.0,74.0,26.0,67.0,29.0,39.0,21.0,39.0,30.0,26.0,16.0,47.0,46.0,35.0,36.0,38.0,72.0,15.0,42.0,49.0,64.0,24.0,40.0,35.0,10.0,39.0,65.0,58.0,67.0,38.0,40.0,58.0,53.0,11.0,60.0,78.0,23.0,38.0,44.0,26.0,52.0,15.0,33.0,51.0,49.0,53.0,25.0,51.0,45.0,27.0,10.0,30.0,21.0,55.0,6.0,44.0,25.0,29.0,27.0,16.0,18.0,118.0
image62.png,2.7758711955283695,2.349499026711384,1.439673995588757,1.2624158353177222,1.3412341066087297,1.657444362153731,1.3267300337723753,1.559613457665648,1.4070558158758695,1.6361458049957818,1.4965653457918926,1.3807805652177196,1.9792647077589622,1.6663661580276894,1.3785025181589234,1.4173084604665427,1.4161002806260599,1.3677092074538655,1.5303634076846686,1.4712388304745496,1.6378111370613542,1.3343922078210344,2.6924963851447794,1.3350445794004364,4.1434478716629055,1.3332700763387304,1.3563688128611502,1.9476572797834677,1.9400204746992942,1.3916486582867411,1.3220750340150216,1.2943257177931353,1.2927090431490433,1.4859715761777836,1.2619941627770566,1.2731055751170455,2.1119655333413206e+17,1.2631504750111628,1.2680903688873124,1.359537174130262,1.4289260514782525,1.2857990068309615,1.4474130938980334,1.2903504312842002,1.4384634325837813,1.2879154081286819,1.2801656649129796,1.3463407257623359,1.4367495482585169,1.276317880661396,1.6146580265583739,1.2857338254342223,1.348608614790909,1.5456457958249383e+40,1.2440315078183726,351579204334.267,1.2286669807711537,84394139661.34706,1.2849577996155366,1.4544130844874281,8353.43687944951,1.3923589499464817,1.6385245154466856,1.2615901643974206,29.0,60.0,85.0,118.0,74.0,26.0,67.0,29.0,39.0,21.0,39.0,30.0,26.0,16.0,47.0,46.0,35.0,36.0,38.0,72.0,15.0,42.0,49.0,64.0,24.0,40.0,35.0,10.0,39.0,65.0,58.0,67.0,38.0,40.0,58.0,53.0,11.0,60.0,78.0,23.0,38.0,44.0,26.0,52.0,15.0,33.0,51.0,49.0,53.0,25.0,51.0,45.0,27.0,10.0,30.0,21.0,55.0,6.0,44.0,25.0,29.0,27.0,16.0,18.0,119.0
image63.png,2.7758711955283695,2.349499026711384,1.439673995588757,1.2624158353177222,1.3412341066087297,1.657444362153731,1.3267300337723753,1.559613457665648,1.4070558158758695,1.6361458049957818,1.4965653457918926,1.3807805652177196,1.9792647077589622,1.6663661580276894,1.3785025181589234,1.4173084604665427,1.4161002806260599,1.3677092074538655,1.5303634076846686,1.4712388304745496,1.6378111370613542,1.3343922078210344,2.6924963851447794,1.3350445794004364,4.1434478716629055,1.3332700763387304,1.3563688128611502,1.9476572797834677,1.9400204746992942,1.3916486582867411,1.3220750340150216,1.2943257177931353,1.2927090431490433,1.4859715761777836,1.2619941627770566,1.2731055751170455,2.1119655333413206e+17,1.2631504750111628,1.2680903688873124,1.359537174130262,1.4289260514782525,1.2857990068309615,1.4474130938980334,1.2903504312842002,1.4384634325837813,1.2879154081286819,1.2801656649129796,1.3463407257623359,1.4367495482585169,1.276317880661396,1.6146580265583739,1.2857338254342223,1.348608614790909,1.5456457958249383e+40,1.2440315078183726,351579204334.267,1.2286669807711537,84394139661.34706,1.2849577996155366,1.4544130844874281,8353.43687944951,1.3923589499464817,1.6385245154466856,1.2615901643974206,29.0,60.0,85.0,118.0,74.0,26.0,67.0,29.0,39.0,21.0,39.0,30.0,26.0,16.0,47.0,46.0,35.0,36.0,38.0,72.0,15.0,42.0,49.0,64.0,24.0,40.0,35.0,10.0,39.0,65.0,58.0,67.0,38.0,40.0,58.0,53.0,11.0,60.0,78.0,23.0,38.0,44.0,26.0,52.0,15.0,33.0,51.0,49.0,53.0,25.0,51.0,45.0,27.0,10.0,30.0,21.0,55.0,6.0,44.0,25.0,29.0,27.0,16.0,18.0,120.0
image64.png,1.4526162193749779,1.3012830599999001,1.2442653417533112,1.241202503339807,4048.2645791074438,1.6532155722495936,1.3358818117479507,1.4454249707525735,1.3360136020434366,1.730176122536877,1.4322924461021964,1.4071039565788752,7.504190182024057,1.6596575285608586,1.446008276961652,1.4128421461128653,1321246.6384381142,1.432344243891975,1.2073123652476205e+17,1.2672695374917597,1.7170569747813567,1.3090914101346767,1.3305319697477151,1.331581522459057,1.3365423099362501,1.3439603821190949,1.5682203057988107,1.4369638711536328,1.486230836330274,1.5138609911768128,1.2834005739298782,1.2409587425097757,1.3409480057415886,1.3472038181084682,1.3072737863865567,1.3325331553879691,1561823159.5104468,129.9606441515622,1.215060676278929,1.3205499821888458,1.3454598469574017,2.8559297633734526,1.2970990842151393,1.2999022018256803,77.79128208946825,416237122.15506953,1.3279246015052195,1.341399120926001,1.542743423012752,1.2527948129068358,1.2509020089458067,6736696969713.425,1.4182869165557261,1.9567706386958947,1.2822053313624775,1.5002598670928782,1.2326851497870963,1.5917295438043635,1.4153399984701396,1.3744198735952355,1.309677605785091,1.333573152130527,1.3958429485201325,1.3599205854433656,34.0,64.0,90.0,89.0,68.0,18.0,52.0,30.0,52.0,22.0,38.0,35.0,26.0,23.0,39.0,36.0,38.0,48.0,34.0,71.0,12.0,63.0,52.0,59.0,25.0,40.0,45.0,18.0,56.0,60.0,46.0,68.0,34.0,32.0,44.0,57.0,6.0,56.0,73.0,9.0,29.0,32.0,41.0,40.0,19.0,37.0,46.0,38.0,41.0,51.0,50.0,33.0,35.0,13.0,44.0,29.0,43.0,11.0,53.0,35.0,33.0,25.0,28.0,24.0,123.0
image65.png,1.4526162193749779,1.3012830599999001,1.2442653417533112,1.241202503339807,4048.2645791074438,1.6532155722495936,1.3358818117479507,1.4454249707525735,1.3360136020434366,1.730176122536877,1.4322924461021964,1.4071039565788752,7.504190182024057,1.6596575285608586,1.446008276961652,1.4128421461128653,1321246.6384381142,1.432344243891975,1.2073123652476205e+17,1.2672695374917597,1.7170569747813567,1.3090914101346767,1.3305319697477151,1.331581522459057,1.3365423099362501,1.3439603821190949,1.5682203057988107,1.4369638711536328,1.486230836330274,1.5138609911768128,1.2834005739298782,1.2409587425097757,1.3409480057415886,1.3472038181084682,1.3072737863865567,1.3325331553879691,1561823159.5104468,129.9606441515622,1.215060676278929,1.3205499821888458,1.3454598469574017,2.8559297633734526,1.2970990842151393,1.2999022018256803,77.79128208946825,416237122.15506953,1.3279246015052195,1.341399120926001,1.542743423012752,1.2527948129068358,1.2509020089458067,6736696969713.425,1.4182869165557261,1.9567706386958947,1.2822053313624775,1.5002598670928782,1.2326851497870963,1.5917295438043635,1.4153399984701396,1.3744198735952355,1.309677605785091,1.333573152130527,1.3958429485201325,1.3599205854433656,34.0,64.0,90.0,89.0,68.0,18.0,52.0,30.0,52.0,22.0,38.0,35.0,26.0,23.0,39.0,36.0,38.0,48.0,34.0,71.0,12.0,63.0,52.0,59.0,25.0,40.0,45.0,18.0,56.0,60.0,46.0,68.0,34.0,32.0,44.0,57.0,6.0,56.0,73.0,9.0,29.0,32.0,41.0,40.0,19.0,37.0,46.0,38.0,41.0,51.0,50.0,33.0,35.0,13.0,44.0,29.0,43.0,11.0,53.0,35.0,33.0,25.0,28.0,24.0,119.0
image66.png,1.4526162193749779,1.3012830599999001,1.2442653417533112,1.241202503339807,4048.2645791074438,1.6532155722495936,1.3358818117479507,1.4454249707525735,1.3360136020434366,1.730176122536877,1.4322924461021964,1.4071039565788752,7.504190182024057,1.6596575285608586,1.446008276961652,1.4128421461128653,1321246.6384381142,1.432344243891975,1.2073123652476205e+17,1.2672695374917597,1.7170569747813567,1.3090914101346767,1.3305319697477151,1.331581522459057,1.3365423099362501,1.3439603821190949,1.5682203057988107,1.4369638711536328,1.486230836330274,1.5138609911768128,1.2834005739298782,1.2409587425097757,1.3409480057415886,1.3472038181084682,1.3072737863865567,1.3325331553879691,1561823159.5104468,129.9606441515622,1.215060676278929,1.3205499821888458,1.3454598469574017,2.8559297633734526,1.2970990842151393,1.2999022018256803,77.79128208946825,416237122.15506953,1.3279246015052195,1.341399120926001,1.542743423012752,1.2527948129068358,1.2509020089458067,6736696969713.425,1.4182869165557261,1.9567706386958947,1.2822053313624775,1.5002598670928782,1.2326851497870963,1.5917295438043635,1.4153399984701396,1.3744198735952355,1.309677605785091,1.333573152130527,1.3958429485201325,1.3599205854433656,34.0,64.0,90.0,89.0,68.0,18.0,52.0,30.0,52.0,22.0,38.0,35.0,26.0,23.0,39.0,36.0,38.0,48.0,34.0,71.0,12.0,63.0,52.0,59.0,25.0,40.0,45.0,18.0,56.0,60.0,46.0,68.0,34.0,32.0,44.0,57.0,6.0,56.0,73.0,9.0,29.0,32.0,41.0,40.0,19.0,37.0,46.0,38.0,41.0,51.0,50.0,33.0,35.0,13.0,44.0,29.0,43.0,11.0,53.0,35.0,33.0,25.0,28.0,24.0,122.0
image67.png,23.344717401488317,1.3025135740116096,1.2597898396967493,1.245149626346787,1.3049887393846118,1917.1269704190133,1.6520161924171415,1.5581860465487598,1.402724445181753,1.7009847907272455,1.439107647916162,1.5852735622925793,1.57333706545535,41903.20996358253,1.3669067367974723,1.3810832134261932,1.3832318233235483,1.324221445089599,1.4925384343071042,1.2649655724546103,1.6828173772991721,1.2850026002720691,1.306572271241409,1.2853302654285994,1.416941489168583,1.385743523421412,1.3606642595056473,1.4437261267527253,405.4882219942451,1.3214872715568786,1.314667654517046,1.3660458835788636,1.3058550624709273,1.4081650093212286,1.3095325731994907,1.3133317752587221,1.7464259921642924,1.2747168561244766,1.2751713095188286,1.3534857507756763,1.3261830634253144,1.3674810293343156,1.334023025333236,1.2714637521020102,1.33835384987712,1.2687059190133025,1.2583788894771621,1.330269237727167,1.2746134822987973,1.2826958251898537,1.2793761943883601,1.275818569187979,1.3090977983918686,8.209597614813225,1.2815584614968634,1.3153377212114563,1.2405316706482692,1.666092646091665,1.2758345922400633,1.3024679942020874,1.2861630973673752,1.2709627338376468,1.4345033291764353,1.3281578118857928,41.0,61.0,97.0,112.0,78.0,24.0,67.0,21.0,49.0,27.0,39.0,39.0,18.0,14.0,48.0,56.0,44.0,26.0,30.0,74.0,14.0,44.0,47.0,70.0,16.0,34.0,37.0,9.0,39.0,58.0,54.0,64.0,32.0,47.0,44.0,55.0,14.0,48.0,72.0,24.0,40.0,36.0,30.0,36.0,17.0,47.0,43.0,49.0,49.0,33.0,36.0,34.0,37.0,12.0,29.0,29.0,50.0,14.0,39.0,39.0,29.0,28.0,23.0,26.0,119.0
